word,valence,arousal,dominance,anger,disgust,fear,joy,sadness,surprise,trust,anticipation 
famille,0.9073537505398426,0.3805624497805403,0.6257421444462253,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Famile,0.9073537505398426,0.3805624497805403,0.6257421444462253,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Famillie,0.9073537505398426,0.3805624497805403,0.6257421444462253,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Famelie,0.9073537505398426,0.3805624497805403,0.6257421444462253,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Familje,0.9073537505398426,0.3805624497805403,0.6257421444462253,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Famillje,0.9073537505398426,0.3805624497805403,0.6257421444462253,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Famelje,0.9073537505398426,0.3805624497805403,0.6257421444462253,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Familia,0.9073537505398426,0.3805624497805403,0.6257421444462253,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Fameli,0.9073537505398426,0.3805624497805403,0.6257421444462253,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Familli,0.9073537505398426,0.3805624497805403,0.6257421444462253,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Famelli,0.9073537505398426,0.3805624497805403,0.6257421444462253,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
familliären,0.8790777252760329,0.3687516056127196,0.6217375021414809,0.0,0.0,0.0,0.0,0.0,0.0,0.656,0.0
bekannte,0.7825146768278994,0.5077443489001771,0.6459041974843085,0.0,0.0,0.0,0.0,0.0,0.0,0.656,0.0
Bekannte,0.7825146768278994,0.5077443489001771,0.6459041974843085,0.0,0.0,0.0,0.0,0.0,0.0,0.656,0.0
bekannter,0.7825146768278994,0.5077443489001771,0.6459041974843085,0.0,0.0,0.0,0.0,0.0,0.0,0.656,0.0
bekannten,0.7825146768278994,0.5077443489001771,0.6459041974843085,0.0,0.0,0.0,0.0,0.0,0.0,0.656,0.0
bekannt,0.7825146768278994,0.5077443489001771,0.6459041974843085,0.0,0.0,0.0,0.0,0.0,0.0,0.656,0.0
bekannti,0.7825146768278994,0.5077443489001771,0.6459041974843085,0.0,0.0,0.0,0.0,0.0,0.0,0.656,0.0
Bekannti,0.7825146768278994,0.5077443489001771,0.6459041974843085,0.0,0.0,0.0,0.0,0.0,0.0,0.656,0.0
Bekannt,0.7825146768278994,0.5077443489001771,0.6459041974843085,0.0,0.0,0.0,0.0,0.0,0.0,0.656,0.0
nischts,0.204,0.08,0.161,0.0,0.0,0.0,0.0,0.594,0.0,0.0,0.0
nichts,0.204,0.08,0.161,0.0,0.0,0.0,0.0,0.594,0.0,0.0,0.0
Nichts,0.204,0.08,0.161,0.0,0.0,0.0,0.0,0.594,0.0,0.0,0.0
üsgezeichniti,0.7969743830544549,0.5695495603971402,0.7625435005046061,0.0,0.0,0.0,0.4424752435635778,0.0,0.5,0.5489065502236509,0.0
üsgezeichneti,0.7969743830544549,0.5695495603971402,0.7625435005046061,0.0,0.0,0.0,0.4424752435635778,0.0,0.5,0.5489065502236509,0.0
ausgezeichnet,0.7969743830544549,0.5695495603971402,0.7625435005046061,0.0,0.0,0.0,0.4424752435635778,0.0,0.5,0.5489065502236509,0.0
üsgezeichnet,0.7969743830544549,0.5695495603971402,0.7625435005046061,0.0,0.0,0.0,0.4424752435635778,0.0,0.5,0.5489065502236509,0.0
burzle,0.280656282779401,0.5434429961217699,0.3089954528333599,0.0,0.0,0.0,0.0,0.4428545031535788,0.0,0.0,0.0
Notar,0.541,0.4509999999999999,0.676,0.0,0.0,0.0,0.0,0.0,0.0,0.609,0.0
Notari,0.541,0.4509999999999999,0.676,0.0,0.0,0.0,0.0,0.0,0.0,0.609,0.0
fiatere,0.7449999999999999,0.378,0.657,0.059,0.117,0.0779999999999999,0.469,0.0,0.0,0.703,0.406
füedere,0.7449999999999999,0.378,0.657,0.059,0.117,0.0779999999999999,0.469,0.0,0.0,0.703,0.406
Fueder,0.7449999999999999,0.378,0.657,0.059,0.117,0.0779999999999999,0.469,0.0,0.0,0.703,0.406
fuedere,0.7449999999999999,0.378,0.657,0.059,0.117,0.0779999999999999,0.469,0.0,0.0,0.703,0.406
tödtlich,0.1228266574300566,0.801055752281456,0.610629292332954,0.7404406334625906,0.6089063343659681,0.8407998543778095,0.0,0.8720819224448871,0.0,0.0,0.0
tödlich,0.1228266574300566,0.801055752281456,0.610629292332954,0.7404406334625906,0.6089063343659681,0.8407998543778095,0.0,0.8720819224448871,0.0,0.0,0.0
tötlich,0.1228266574300566,0.801055752281456,0.610629292332954,0.7404406334625906,0.6089063343659681,0.8407998543778095,0.0,0.8720819224448871,0.0,0.0,0.0
nähre,0.745,0.378,0.657,0.059,0.117,0.078,0.469,0.0,0.0,0.703,0.406
Aeid,0.543,0.615,0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.781,0.0
Eid,0.543,0.615,0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.781,0.0
rauchend,0.24,0.66,0.481,0.8120000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
völlige,0.763,0.45,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.516,0.0
völlig,0.763,0.45,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.516,0.0
Vadder,0.8024733948546023,0.3443872702128585,0.7925175470585678,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
Vätter,0.8024733948546023,0.3443872702128585,0.7925175470585678,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
Vädder,0.8024733948546023,0.3443872702128585,0.7925175470585678,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
Vatter,0.8024733948546023,0.3443872702128585,0.7925175470585678,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
vater,0.8024733948546023,0.3443872702128585,0.7925175470585678,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
Vater,0.8024733948546023,0.3443872702128585,0.7925175470585678,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
Väter,0.8024733948546023,0.3443872702128585,0.7925175470585678,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
Bäbbe,0.784256236269689,0.3661624675838873,0.7323155307974878,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
Babbe,0.784256236269689,0.3661624675838873,0.7323155307974878,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
Babe,0.784256236269689,0.3661624675838873,0.7323155307974878,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
Baba,0.784256236269689,0.3661624675838873,0.7323155307974878,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
",Babbe",0.784256236269689,0.3661624675838873,0.7323155307974878,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0
Fettig,0.198,0.353,0.237,0.0,0.617,0.0,0.0,0.203,0.0,0.0,0.0
Fett,0.198,0.353,0.237,0.0,0.617,0.0,0.0,0.203,0.0,0.0,0.0
Fätt,0.198,0.353,0.237,0.0,0.617,0.0,0.0,0.203,0.0,0.0,0.0
Fattig,0.198,0.353,0.237,0.0,0.617,0.0,0.0,0.203,0.0,0.0,0.0
aufheben,0.3139343127314662,0.3883049143716506,0.3961484723464923,0.0,0.0,0.0,0.0,0.0,0.203,0.0,0.0
Schand,0.3185505604064025,0.8365703897510726,0.5556946457821053,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Schanden,0.3185505604064025,0.8365703897510726,0.5556946457821053,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Schande,0.3185505604064025,0.8365703897510726,0.5556946457821053,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
schande,0.3185505604064025,0.8365703897510726,0.5556946457821053,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chic,0.8488974347164396,0.6013744404398871,0.5092626858103434,0.0,0.0,0.0,0.516,0.0,0.0,0.0,0.32
Fantaisie,0.8266360197339456,0.6370067492848364,0.4855235391205495,0.0,0.0,0.0,0.516,0.0,0.0,0.0,0.32
Fantasie,0.8266360197339456,0.6370067492848364,0.4855235391205495,0.0,0.0,0.0,0.516,0.0,0.0,0.0,0.32
Furore,0.4876788589287235,0.861205323989618,0.6305469459684546,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Furor,0.4876788589287235,0.861205323989618,0.6305469459684546,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Offe,0.4839013454975716,0.4568034575687313,0.4991680545707653,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ofen,0.4839013454975716,0.4568034575687313,0.4991680545707653,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Öffe,0.4839013454975716,0.4568034575687313,0.4991680545707653,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ofe,0.4839013454975716,0.4568034575687313,0.4991680545707653,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ofa,0.4839013454975716,0.4568034575687313,0.4991680545707653,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pilz,0.3711666414962403,0.3270222459381603,0.1972027797240636,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0
Fanfare,0.656,0.64,0.437,0.0,0.0,0.0,0.594,0.0,0.484,0.0,0.562
Abschied,0.1890342096683627,0.5059375244581633,0.4756630663101449,0.0,0.0,0.0,0.0,0.4121053595667205,0.0,0.0,0.0
adie,0.1787619194417025,0.5051470774241488,0.4958664864964092,0.0,0.0,0.0,0.0,0.4169939848753922,0.0,0.0,0.0
ade,0.1787619194417025,0.5051470774241488,0.4958664864964092,0.0,0.0,0.0,0.0,0.4169939848753922,0.0,0.0,0.0
adié,0.1787619194417025,0.5051470774241488,0.4958664864964092,0.0,0.0,0.0,0.0,0.4169939848753922,0.0,0.0,0.0
adieu,0.1787619194417025,0.5051470774241488,0.4958664864964092,0.0,0.0,0.0,0.0,0.4169939848753922,0.0,0.0,0.0
adjie,0.1787619194417025,0.5051470774241488,0.4958664864964092,0.0,0.0,0.0,0.0,0.4169939848753922,0.0,0.0,0.0
adjé,0.1787619194417025,0.5051470774241488,0.4958664864964092,0.0,0.0,0.0,0.0,0.4169939848753922,0.0,0.0,0.0
adjeh,0.1787619194417025,0.5051470774241488,0.4958664864964092,0.0,0.0,0.0,0.0,0.4169939848753922,0.0,0.0,0.0
adje,0.1787619194417025,0.5051470774241488,0.4958664864964092,0.0,0.0,0.0,0.0,0.4169939848753922,0.0,0.0,0.0
Trennung,0.2256304418825758,0.4697409617696315,0.3821262201588599,0.0,0.0,0.0,0.0,0.3961412544346783,0.0,0.0,0.0
falla,0.2581124706883619,0.5677765312144007,0.2887294961621096,0.0,0.0,0.0,0.0,0.4360356372106143,0.0,0.0,0.0
fallen,0.2581124706883619,0.5677765312144007,0.2887294961621096,0.0,0.0,0.0,0.0,0.4360356372106143,0.0,0.0,0.0
fall',0.2581124706883619,0.5677765312144007,0.2887294961621096,0.0,0.0,0.0,0.0,0.4360356372106143,0.0,0.0,0.0
falle,0.2581124706883619,0.5677765312144007,0.2887294961621096,0.0,0.0,0.0,0.0,0.4360356372106143,0.0,0.0,0.0
Falle,0.2581124706883619,0.5677765312144007,0.2887294961621096,0.0,0.0,0.0,0.0,0.4360356372106143,0.0,0.0,0.0
Fall’,0.2581124706883619,0.5677765312144007,0.2887294961621096,0.0,0.0,0.0,0.0,0.4360356372106143,0.0,0.0,0.0
masse,0.4947411321399337,0.4165438181100936,0.4874231651271341,0.0,0.0,0.0,0.0,0.0,0.0,0.4044490641629594,0.0
messe,0.4947411321399337,0.4165438181100936,0.4874231651271341,0.0,0.0,0.0,0.0,0.0,0.0,0.4044490641629594,0.0
mäss,0.4947411321399337,0.4165438181100936,0.4874231651271341,0.0,0.0,0.0,0.0,0.0,0.0,0.4044490641629594,0.0
messen,0.4947411321399337,0.4165438181100936,0.4874231651271341,0.0,0.0,0.0,0.0,0.0,0.0,0.4044490641629594,0.0
üesmache,0.2579886029473819,0.4798301611659196,0.4567467689392522,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
üssmache,0.2579886029473819,0.4798301611659196,0.4567467689392522,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
üsmache,0.2579886029473819,0.4798301611659196,0.4567467689392522,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ussmache,0.2579886029473819,0.4798301611659196,0.4567467689392522,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maß,0.5340482360724376,0.3939913356554207,0.5305225941946449,0.0,0.0,0.0,0.0,0.0,0.0,0.4574747885063581,0.0
Mess,0.5340482360724376,0.3939913356554207,0.5305225941946449,0.0,0.0,0.0,0.0,0.0,0.0,0.4574747885063581,0.0
Maaß,0.5340482360724376,0.3939913356554207,0.5305225941946449,0.0,0.0,0.0,0.0,0.0,0.0,0.4574747885063581,0.0
Mass',0.5340482360724376,0.3939913356554207,0.5305225941946449,0.0,0.0,0.0,0.0,0.0,0.0,0.4574747885063581,0.0
Mass,0.5340482360724376,0.3939913356554207,0.5305225941946449,0.0,0.0,0.0,0.0,0.0,0.0,0.4574747885063581,0.0
Mes,0.5340482360724376,0.3939913356554207,0.5305225941946449,0.0,0.0,0.0,0.0,0.0,0.0,0.4574747885063581,0.0
befreia,0.6964506763761541,0.5964356996233523,0.6599007412938781,0.172,0.0,0.0,0.485,0.0,0.523,0.523,0.6267865058349544
befreien,0.6964506763761541,0.5964356996233523,0.6599007412938781,0.172,0.0,0.0,0.485,0.0,0.523,0.523,0.6267865058349544
Befreier,0.6964506763761541,0.5964356996233523,0.6599007412938781,0.172,0.0,0.0,0.485,0.0,0.523,0.523,0.6267865058349544
loese,0.6365778917404058,0.5629289118914197,0.6145841841154448,0.172,0.0,0.0,0.485,0.0,0.523,0.523,0.5625193883819035
löese,0.6365778917404058,0.5629289118914197,0.6145841841154448,0.172,0.0,0.0,0.485,0.0,0.523,0.523,0.5625193883819035
Messunge,0.5114854703005269,0.3817112556811105,0.4875767936107857,0.0,0.0,0.0,0.0,0.0,0.0,0.457478095932943,0.0
Messung,0.5114854703005269,0.3817112556811105,0.4875767936107857,0.0,0.0,0.0,0.0,0.0,0.0,0.457478095932943,0.0
Messungen,0.5114854703005269,0.3817112556811105,0.4875767936107857,0.0,0.0,0.0,0.0,0.0,0.0,0.457478095932943,0.0
forscha,0.776,0.66,0.7270000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.695
entlarva,0.344,0.643,0.537,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.562
Edelmann,0.823,0.439,0.712,0.0,0.0,0.0,0.0,0.0,0.0,0.656,0.0
vornähme,0.7821390696478715,0.3983477340711028,0.6373376495486756,0.0,0.0,0.0,0.0,0.0,0.0,0.5849415943673805,0.0
vornehme,0.7821390696478715,0.3983477340711028,0.6373376495486756,0.0,0.0,0.0,0.0,0.0,0.0,0.5849415943673805,0.0
vornehmi,0.7821390696478715,0.3983477340711028,0.6373376495486756,0.0,0.0,0.0,0.0,0.0,0.0,0.5849415943673805,0.0
vornehm,0.7821390696478715,0.3983477340711028,0.6373376495486756,0.0,0.0,0.0,0.0,0.0,0.0,0.5849415943673805,0.0
Vornahme,0.7821390696478715,0.3983477340711028,0.6373376495486756,0.0,0.0,0.0,0.0,0.0,0.0,0.5849415943673805,0.0
vornahme,0.7821390696478715,0.3983477340711028,0.6373376495486756,0.0,0.0,0.0,0.0,0.0,0.0,0.5849415943673805,0.0
vornahm,0.7821390696478715,0.3983477340711028,0.6373376495486756,0.0,0.0,0.0,0.0,0.0,0.0,0.5849415943673805,0.0
adeligen,0.7922912083033676,0.3370953109551579,0.6523313536798341,0.0,0.0,0.0,0.0,0.0,0.0,0.5849423855277399,0.0
üssgehn,0.2579886029473819,0.4798301611659196,0.4567467689392522,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
edel,0.8089662100883288,0.3375838392506527,0.6463267523556504,0.0,0.0,0.0,0.0,0.0,0.0,0.595769454176044,0.0
gaff,0.333,0.472,0.434,0.0,0.0,0.0,0.0,0.0,0.477,0.0,0.0
Schwur,0.543,0.615,0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.781,0.0
schwärmt,0.417,0.337,0.339,0.0,0.0,0.0,0.47,0.312,0.0,0.0,0.0
Heimwej,0.417,0.337,0.339,0.0,0.0,0.0,0.47,0.312,0.0,0.0,0.0
treijlos,0.1276123017852309,0.6659812994716559,0.3075385416940122,0.0,0.0,0.0,0.0,0.609,0.0,0.0,0.0
treuloser,0.1276123017852309,0.6659812994716559,0.3075385416940122,0.0,0.0,0.0,0.0,0.609,0.0,0.0,0.0
verfalle,0.2203706284312468,0.5535615165404347,0.3001391502873231,0.0,0.0,0.0,0.0,0.4428547866156596,0.0,0.0,0.0
keje,0.280656282779401,0.5434429961217698,0.3089954528333598,0.0,0.0,0.0,0.0,0.4428545031535787,0.0,0.0,0.0
kehje,0.280656282779401,0.5434429961217698,0.3089954528333598,0.0,0.0,0.0,0.0,0.4428545031535787,0.0,0.0,0.0
keije,0.280656282779401,0.5434429961217698,0.3089954528333598,0.0,0.0,0.0,0.0,0.4428545031535787,0.0,0.0,0.0
gäwe,0.3850005283647351,0.1200025977932808,0.1390007240553777,0.0,0.0,0.0,0.0,0.0,0.633,0.0,0.0
schnappe,0.439,0.3855000000000001,0.213,0.0,0.0,0.0,0.0,0.0,0.633,0.0,0.0
Schnapp,0.439,0.3855000000000001,0.213,0.0,0.0,0.0,0.0,0.0,0.633,0.0,0.0
schnape,0.439,0.3855000000000001,0.213,0.0,0.0,0.0,0.0,0.0,0.633,0.0,0.0
schnapp,0.439,0.3855000000000001,0.213,0.0,0.0,0.0,0.0,0.0,0.633,0.0,0.0
Uffrejung,0.3999510016909743,0.8232781771751535,0.5339417966040647,0.4811748961553486,0.0,0.0,0.0,0.359,0.0,0.0,0.0
Ufrejung,0.3999510016909743,0.8232781771751535,0.5339417966040647,0.4811748961553486,0.0,0.0,0.0,0.359,0.0,0.0,0.0
Ufregung,0.3999510016909743,0.8232781771751535,0.5339417966040647,0.4811748961553486,0.0,0.0,0.0,0.359,0.0,0.0,0.0
Aufregung,0.3999510016909743,0.8232781771751535,0.5339417966040647,0.4811748961553486,0.0,0.0,0.0,0.359,0.0,0.0,0.0
Uffreijung,0.3999510016909743,0.8232781771751535,0.5339417966040647,0.4811748961553486,0.0,0.0,0.0,0.359,0.0,0.0,0.0
vollauf,0.408,0.668,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4919999999999999
wunderfizi,0.2971885015316475,0.649968171535851,0.3913285358868205,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wunderfitzige,0.2971885015316475,0.649968171535851,0.3913285358868205,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wunderfitzi,0.2971885015316475,0.649968171535851,0.3913285358868205,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wunderfitzi,0.2971885015316475,0.649968171535851,0.3913285358868205,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wunderfitz,0.2971885015316475,0.649968171535851,0.3913285358868205,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wunderfitzigi,0.2971885015316475,0.649968171535851,0.3913285358868205,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wunderfitzig,0.2971885015316475,0.649968171535851,0.3913285358868205,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wunderfitzich,0.2971885015316475,0.649968171535851,0.3913285358868205,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g'schahn,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
gschahn,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
g'schah,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
g’schähn,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
gschah,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
g’schahn,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
g’schähne,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
gschahne,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
g’schah,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
gschähn,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
gschähne,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
Gschahn,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
G’schähn,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
gemachti,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
gemaacht,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
gmacht,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
gemachter,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
gemocht,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
gemacht,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
g’macht,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
g'macht,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
gemächt,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
gemoocht,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
getriewe,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
Tatsache,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
Tatsachen,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
Tatsach,0.683,0.333,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
ohnmächtig,0.333,0.51,0.214,0.0,0.0,0.422,0.0,0.359,0.5,0.0,0.0
ohnmachtig,0.333,0.51,0.214,0.0,0.0,0.422,0.0,0.359,0.5,0.0,0.0
Ohnmachte,0.333,0.51,0.214,0.0,0.0,0.422,0.0,0.359,0.5,0.0,0.0
Ohnmacht,0.333,0.51,0.214,0.0,0.0,0.422,0.0,0.359,0.5,0.0,0.0
ohnmächti,0.333,0.51,0.214,0.0,0.0,0.422,0.0,0.359,0.5,0.0,0.0
vorüssehn,0.6290283476607222,0.4689368831150078,0.5929680065986365,0.0,0.0,0.217,0.0,0.0,0.18,0.4666424674415962,0.6220125638732226
Pompié,0.583,0.745,0.755,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0
Bumbie,0.583,0.745,0.755,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0
Pompier,0.583,0.745,0.755,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0
Bumbié,0.583,0.745,0.755,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0
Pumpie,0.583,0.745,0.755,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0
Bombié,0.583,0.745,0.755,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0
Feuer,0.4005695665116738,0.7179242755203803,0.5834178562861102,0.0,0.0,0.636,0.0,0.0,0.0,0.0,0.0
Fier,0.4005695665116738,0.7179242755203803,0.5834178562861102,0.0,0.0,0.636,0.0,0.0,0.0,0.0,0.0
Ahnung,0.528559066866542,0.6450696169446567,0.6270511254368757,0.0,0.0,0.516,0.0,0.0,0.0,0.0,0.617
Ahnungen,0.528559066866542,0.6450696169446567,0.6270511254368757,0.0,0.0,0.516,0.0,0.0,0.0,0.0,0.617
Ahnunge,0.528559066866542,0.6450696169446567,0.6270511254368757,0.0,0.0,0.516,0.0,0.0,0.0,0.0,0.617
gewaltsam,0.3649999999999999,0.704,0.647,0.591,0.0,0.7,0.0,0.0,0.0,0.0,0.0
gezwungen,0.2334754966482627,0.7060850655606886,0.4409023922281064,0.0,0.0,0.569,0.0,0.0,0.0,0.0,0.0
gezwunge,0.2334754966482627,0.7060850655606886,0.4409023922281064,0.0,0.0,0.569,0.0,0.0,0.0,0.0,0.0
gezwungener,0.2334754966482627,0.7060850655606886,0.4409023922281064,0.0,0.0,0.569,0.0,0.0,0.0,0.0,0.0
Machta,0.6334637477108224,0.7332394820954914,0.8628126996706397,0.418,0.0,0.266,0.0,0.0,0.0,0.0,0.0
mächtig,0.6334637477108224,0.7332394820954914,0.8628126996706397,0.418,0.0,0.266,0.0,0.0,0.0,0.0,0.0
mächti,0.6334637477108224,0.7332394820954914,0.8628126996706397,0.418,0.0,0.266,0.0,0.0,0.0,0.0,0.0
Unterarm,0.469,0.304,0.509,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.25
zwinge,0.3742343854739394,0.8050693597920857,0.7390013653427838,0.418,0.0,0.266,0.0,0.0,0.0,0.0,0.0
zwenge,0.3742343854739394,0.8050693597920857,0.7390013653427838,0.418,0.0,0.266,0.0,0.0,0.0,0.0,0.0
zwing,0.3742343854739394,0.8050693597920857,0.7390013653427838,0.418,0.0,0.266,0.0,0.0,0.0,0.0,0.0
zwingen,0.3742343854739394,0.8050693597920857,0.7390013653427838,0.418,0.0,0.266,0.0,0.0,0.0,0.0,0.0
zwinga,0.3742343854739394,0.8050693597920857,0.7390013653427838,0.418,0.0,0.266,0.0,0.0,0.0,0.0,0.0
Verfahre,0.6451406780005609,0.5190711518501016,0.6757467103486468,0.0,0.0,0.0,0.188,0.0,0.0,0.539,0.0
Verführer,0.6451406780005609,0.5190711518501016,0.6757467103486468,0.0,0.0,0.0,0.188,0.0,0.0,0.539,0.0
verfahre,0.6451406780005609,0.5190711518501016,0.6757467103486468,0.0,0.0,0.0,0.188,0.0,0.0,0.539,0.0
Vorfahra,0.6451406780005609,0.5190711518501016,0.6757467103486468,0.0,0.0,0.0,0.188,0.0,0.0,0.539,0.0
Vorfahre,0.6451406780005609,0.5190711518501016,0.6757467103486468,0.0,0.0,0.0,0.188,0.0,0.0,0.539,0.0
Verfiehrer,0.6451406780005609,0.5190711518501016,0.6757467103486468,0.0,0.0,0.0,0.188,0.0,0.0,0.539,0.0
fasse,0.4399612365737694,0.5374114914833615,0.5693167412852054,0.0,0.0,0.469,0.0,0.453,0.0,0.0,0.0
fassen,0.4399612365737694,0.5374114914833615,0.5693167412852054,0.0,0.0,0.469,0.0,0.453,0.0,0.0,0.0
fassa,0.4399612365737694,0.5374114914833615,0.5693167412852054,0.0,0.0,0.469,0.0,0.453,0.0,0.0,0.0
fass,0.4399612365737694,0.5374114914833615,0.5693167412852054,0.0,0.0,0.469,0.0,0.453,0.0,0.0,0.0
inbrünschtig,0.573,0.769,0.651,0.5,0.0,0.0,0.295,0.0,0.0,0.0,0.0
inbrünstig,0.573,0.769,0.651,0.5,0.0,0.0,0.295,0.0,0.0,0.0,0.0
profitiere,0.6686962768059632,0.5341173904545842,0.6995146954959888,0.0,0.0,0.469,0.0,0.453,0.0,0.0,0.0
profetire,0.6686962768059632,0.5341173904545842,0.6995146954959888,0.0,0.0,0.469,0.0,0.453,0.0,0.0,0.0
profitier,0.6686962768059632,0.5341173904545842,0.6995146954959888,0.0,0.0,0.469,0.0,0.453,0.0,0.0,0.0
